C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_14_256.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_14_256.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_14_256.jpg, 0, 0, 0, 7.777713E-05
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_14_358.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_14_358.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_14_358.jpg, 0, 0, 0, 7.821024E-05
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_14_458.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_14_458.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_14_458.jpg, 0, 0, 0, 7.808884E-05
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_14_564.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_14_564.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_14_564.jpg, 0, 0, 0, 7.99179E-05
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_14_671.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_14_671.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_14_671.jpg, 0, 0, 0, 7.874802E-05
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_14_776.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_14_776.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_14_776.jpg, 0, 0.1467894, 0, 0.06385929
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_14_877.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_14_877.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_14_877.jpg, 0, 0.447723, 0, 0.4540313
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_14_988.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_14_988.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_14_988.jpg, 0, 0.7425622, 0, 1.194964
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_15_093.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_15_093.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_15_093.jpg, 0, 0.4728451, 0, 1.999677
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_15_196.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_15_196.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_15_196.jpg, 0, 0.1610655, 0, 2.260713
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_15_307.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_15_307.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_15_307.jpg, 0, 0.1580535, 0, 2.370776
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_15_416.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_15_416.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_15_416.jpg, 0, 0.53281, 0, 2.925885
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_15_523.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_15_523.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_15_523.jpg, 0, 0.8548555, 0, 3.766708
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_15_623.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_15_623.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_15_623.jpg, -0.039048, 1, 0, 4.903808
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_15_729.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_15_729.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_15_729.jpg, -0.3649465, 1, 0, 6.036076
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_15_838.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_15_838.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_15_838.jpg, -0.3540457, 1, 0, 7.370397
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_15_942.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_15_942.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_15_942.jpg, -0.07614283, 1, 0, 8.504581
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_16_046.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_16_046.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_16_046.jpg, 0, 1, 0, 9.619025
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_16_155.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_16_155.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_16_155.jpg, 0, 1, 0, 10.95064
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_16_268.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_16_268.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_16_268.jpg, 0, 1, 0, 12.17939
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_16_371.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_16_371.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_16_371.jpg, -0.1593498, 1, 0, 13.22537
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_16_471.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_16_471.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_16_471.jpg, -0.4595151, 1, 0, 14.15269
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_16_575.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_16_575.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_16_575.jpg, -0.5987823, 1, 0, 15.30096
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_16_681.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_16_681.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_16_681.jpg, -0.3102066, 1, 0, 16.30276
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_16_790.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_16_790.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_16_790.jpg, 0, 1, 0, 17.38872
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_16_897.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_16_897.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_16_897.jpg, 0, 1, 0, 18.60678
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_17_005.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_17_005.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_17_005.jpg, 0, 1, 0, 19.60985
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_17_109.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_17_109.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_17_109.jpg, 0, 1, 0, 20.63154
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_17_214.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_17_214.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_17_214.jpg, -0.3104997, 1, 0, 21.78688
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_17_322.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_17_322.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_17_322.jpg, -0.6351246, 1, 0, 22.58265
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_17_435.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_17_435.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_17_435.jpg, -0.2974908, 1, 0, 23.72645
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_17_539.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_17_539.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_17_539.jpg, 0, 1, 0, 24.68442
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_17_642.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_17_642.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_17_642.jpg, 0, 1, 0, 25.63356
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_17_754.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_17_754.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_17_754.jpg, 0, 1, 0, 26.77136
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_17_863.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_17_863.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_17_863.jpg, -0.3260364, 1, 0, 27.64404
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_17_977.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_17_977.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_17_977.jpg, 0, 1, 0, 28.75865
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_18_078.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_18_078.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_18_078.jpg, 0, 1, 0, 29.67535
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_18_193.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_18_193.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_18_193.jpg, 0, 1, 0, 30.1905
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_18_298.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_18_298.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_18_298.jpg, 0, 1, 0, 30.19047
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_18_405.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_18_405.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_18_405.jpg, 0, 1, 0, 30.19034
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_18_513.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_18_513.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_18_513.jpg, -0.3240213, 1, 0, 30.16688
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_18_617.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_18_617.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_18_617.jpg, -0.6354099, 1, 0, 30.12601
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_18_725.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_18_725.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_18_725.jpg, -0.3088419, 1, 0, 30.19245
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_18_834.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_18_834.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_18_834.jpg, 0, 1, 0, 30.1869
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_18_939.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_18_939.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_18_939.jpg, 0, 1, 0, 30.18986
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_19_056.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_19_056.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_19_056.jpg, 0, 1, 0, 30.19046
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_19_156.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_19_156.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_19_156.jpg, 0, 1, 0, 30.19029
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_19_259.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_19_259.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_19_259.jpg, 0, 1, 0, 30.19026
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_19_375.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_19_375.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_19_375.jpg, 0, 1, 0, 30.19027
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_19_474.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_19_474.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_19_474.jpg, 0, 1, 0, 30.19028
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_19_583.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_19_583.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_19_583.jpg, -0.1714908, 1, 0, 30.18177
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_19_693.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_19_693.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_19_693.jpg, -0.500562, 1, 0, 30.14546
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_19_795.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_19_795.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_19_795.jpg, -0.1911765, 1, 0, 30.19153
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_19_898.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_19_898.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_19_898.jpg, 0, 1, 0, 30.18875
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_20_016.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_20_016.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_20_016.jpg, 0, 1, 0, 30.19016
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_20_125.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_20_125.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_20_125.jpg, 0, 1, 0, 30.19028
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_20_237.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_20_237.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_20_237.jpg, 0, 1, 0, 30.1903
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_20_339.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_20_339.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_20_339.jpg, 0, 1, 0, 30.1903
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_20_445.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_20_445.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_20_445.jpg, 0, 1, 0, 30.19043
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_20_550.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_20_550.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_20_550.jpg, 0, 1, 0, 30.1903
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_20_652.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_20_652.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_20_652.jpg, -0.3028503, 1, 0, 30.16889
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_20_760.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_20_760.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_20_760.jpg, -0.2056593, 1, 0, 30.1899
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_20_860.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_20_860.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_20_860.jpg, 0, 1, 0, 30.18808
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_20_974.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_20_974.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_20_974.jpg, 0, 1, 0, 30.19016
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_21_081.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_21_081.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_21_081.jpg, 0, 1, 0, 30.19011
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_21_186.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_21_186.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_21_186.jpg, 0, 1, 0, 30.19006
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_21_292.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_21_292.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_21_292.jpg, 0, 1, 0, 30.19095
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_21_394.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_21_394.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_21_394.jpg, 0, 1, 0, 30.19033
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_21_503.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_21_503.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_21_503.jpg, 0, 1, 0, 30.18953
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_21_606.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_21_606.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_21_606.jpg, 0, 1, 0, 30.19088
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_21_710.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_21_710.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_21_710.jpg, -0.1574517, 1, 0, 30.1833
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_21_813.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_21_813.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_21_813.jpg, -0.3592932, 1, 0, 30.16524
C:\Users\ASUS\Desktop\simulador carro\training data\IMG\center_2020_03_18_16_41_21_923.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\left_2020_03_18_16_41_21_923.jpg, C:\Users\ASUS\Desktop\simulador carro\training data\IMG\right_2020_03_18_16_41_21_923.jpg, -0.02657249, 1, 0, 30.19013
